MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-6372125-00,11-08-2023,11-08-2024,BLUE HERON LOGISTICS LLC,3343 PEACHTREE RD NE STE 145-2393,ATLANTA,GA,30326,12-10-2023,11-08-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,3343 PEACHTREE RD NE STE 145-2393,HARTFORD,GA,30326,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-6372125-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-6372125-00,11-08-2023,11-08-2024,BLUE HERON LOGISTICS LLC,3343 PEACHTREE RD NE STE 145-2393,ATLANTA,GA,30326,12-10-2023,11-08-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,3343 PEACHTREE RD NE STE 145-2393,HARTFORD,GA,30326,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-6372125-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-6372125-00,11-08-2023,11-08-2024,BLUE HERON LOGISTICS LLC,3343 PEACHTREE RD NE STE 145-2393,ATLANTA,GA,30326,12-10-2023,11-08-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,3343 PEACHTREE RD NE STE 145-2393,HARTFORD,GA,30326,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-6372125-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-6372125-00,11-08-2023,11-08-2024,BLUE HERON LOGISTICS LLC,3343 PEACHTREE RD NE STE 145-2393,ATLANTA,GA,30326,12-10-2023,11-08-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,3343 PEACHTREE RD NE STE 145-2393,HARTFORD,GA,30326,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-6372125-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8540204-00,30-09-2023,30-09-2024,SWEET COLA CONNECTION LLC,3225 WESTPORT WAY SW,ATLANTA,GA,30311-1948,12-10-2023,30-09-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,175 Fowler-Freeman Rd,HARTFORD,GA,30633,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8540204-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8540204-00,30-09-2023,30-09-2024,SWEET COLA CONNECTION LLC,3225 WESTPORT WAY SW,ATLANTA,GA,30311-1948,12-10-2023,30-09-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,175 Fowler-Freeman Rd,HARTFORD,GA,30633,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8540204-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8540204-00,30-09-2023,30-09-2024,SWEET COLA CONNECTION LLC,3225 WESTPORT WAY SW,ATLANTA,GA,30311-1948,12-10-2023,30-09-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,175 Fowler-Freeman Rd,HARTFORD,GA,30633,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8540204-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8540204-00,30-09-2023,30-09-2024,SWEET COLA CONNECTION LLC,3225 WESTPORT WAY SW,ATLANTA,GA,30311-1948,12-10-2023,30-09-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,12-10-2023,Endorsement,EN,Primary,0,Occurrence,1,175 Fowler-Freeman Rd,HARTFORD,GA,30633,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8540204-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,25-09-2023,14-09-2024,-0.01,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-09-2023,Endorsement,EN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,25-09-2023,14-09-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-09-2023,Endorsement,EN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,25-09-2023,14-09-2024,12,0,0,2.1,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-09-2023,Endorsement,EN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,25-09-2023,14-09-2024,335.73,0,0,58.75,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-09-2023,Endorsement,EN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,14-09-2023,14-09-2024,-18551.24,0,0,-3246.47,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,14-09-2023,Cancellation,CN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,14-09-2023,14-09-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,14-09-2023,Cancellation,CN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,14-09-2023,14-09-2024,-61.86,0,0,-10.83,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,14-09-2023,Cancellation,CN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4047521-00,14-09-2023,14-09-2024,HUMMINGBIRD FREIGHT LLC,5551 BLUE HILL CIR APT C,INDIANAPOLIS,IN,46224,14-09-2023,14-09-2024,-1730.62,0,0,-302.86,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,14-09-2023,Cancellation,CN,Primary,0,Occurrence,1,6101 N KEYSTONE AVE STE 100,HARTFORD,IN,46220,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4047521-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3731684-00,11-10-2023,11-10-2024,ZOOM,2101 BIRCH BEND,MESQUITE,TX,75181,11-10-2023,11-10-2024,12828.4,0,0,2244.97,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,2101 BIRCH BEND,HARTFORD,TX,75181,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3731684-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3731684-00,11-10-2023,11-10-2024,ZOOM,2101 BIRCH BEND,MESQUITE,TX,75181,11-10-2023,11-10-2024,253.75,0,0,44.41,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,2101 BIRCH BEND,HARTFORD,TX,75181,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3731684-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3731684-00,11-10-2023,11-10-2024,ZOOM,2101 BIRCH BEND,MESQUITE,TX,75181,11-10-2023,11-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,2101 BIRCH BEND,HARTFORD,TX,75181,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3731684-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3731684-00,11-10-2023,11-10-2024,ZOOM,2101 BIRCH BEND,MESQUITE,TX,75181,11-10-2023,11-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,2101 BIRCH BEND,HARTFORD,TX,75181,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3731684-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9569886-00,16-10-2023,16-10-2024,PRIMACY TRANSPORT SOLUTIONS LLC,1920 North Roselawn Avenue,El Dorado,AR,71730,16-10-2023,16-10-2024,6800,0,0,1190,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,New Business,NB,Primary,0,Occurrence,1,1920 North Roselawn Avenue,HARTFORD,AR,71730,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9569886-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9569886-00,16-10-2023,16-10-2024,PRIMACY TRANSPORT SOLUTIONS LLC,1920 North Roselawn Avenue,El Dorado,AR,71730,16-10-2023,16-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,New Business,NB,Primary,0,Occurrence,1,1920 North Roselawn Avenue,HARTFORD,AR,71730,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9569886-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9569886-00,16-10-2023,16-10-2024,PRIMACY TRANSPORT SOLUTIONS LLC,1920 North Roselawn Avenue,El Dorado,AR,71730,16-10-2023,16-10-2024,100,0,0,17.5,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,New Business,NB,Primary,0,Occurrence,1,1920 North Roselawn Avenue,HARTFORD,AR,71730,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9569886-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9569886-00,16-10-2023,16-10-2024,PRIMACY TRANSPORT SOLUTIONS LLC,1920 North Roselawn Avenue,El Dorado,AR,71730,16-10-2023,16-10-2024,200,0,0,35,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,New Business,NB,Primary,0,Occurrence,1,1920 North Roselawn Avenue,HARTFORD,AR,71730,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9569886-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2085396-00,11-10-2023,11-10-2024,E MARTINEZ TRUCKING LLC,3312 COYOTE LN,EVANS,CO,80620-9409,11-10-2023,11-10-2024,8850,0,0,1548.75,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,3312 COYOTE LN,HARTFORD,CO,80620-9409,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2085396-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2085396-00,11-10-2023,11-10-2024,E MARTINEZ TRUCKING LLC,3312 COYOTE LN,EVANS,CO,80620-9409,11-10-2023,11-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,3312 COYOTE LN,HARTFORD,CO,80620-9409,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2085396-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2085396-00,11-10-2023,11-10-2024,E MARTINEZ TRUCKING LLC,3312 COYOTE LN,EVANS,CO,80620-9409,11-10-2023,11-10-2024,100,0,0,17.5,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,3312 COYOTE LN,HARTFORD,CO,80620-9409,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2085396-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2085396-00,11-10-2023,11-10-2024,E MARTINEZ TRUCKING LLC,3312 COYOTE LN,EVANS,CO,80620-9409,11-10-2023,11-10-2024,400,0,0,70,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,3312 COYOTE LN,HARTFORD,CO,80620-9409,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2085396-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7516328-00,11-10-2023,11-10-2024,KDD TRANSPORT LLC,1839 169TH ST,HAMMOND,IN,46324-1733,11-10-2023,11-10-2024,12795.59,0,0,2239.23,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,1839 169TH ST,HARTFORD,IN,46324,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7516328-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7516328-00,11-10-2023,11-10-2024,KDD TRANSPORT LLC,1839 169TH ST,HAMMOND,IN,46324-1733,11-10-2023,11-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,1839 169TH ST,HARTFORD,IN,46324,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7516328-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7516328-00,11-10-2023,11-10-2024,KDD TRANSPORT LLC,1839 169TH ST,HAMMOND,IN,46324-1733,11-10-2023,11-10-2024,115.47,0,0,20.21,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,1839 169TH ST,HARTFORD,IN,46324,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7516328-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7516328-00,11-10-2023,11-10-2024,KDD TRANSPORT LLC,1839 169TH ST,HAMMOND,IN,46324-1733,11-10-2023,11-10-2024,2335.28,0,0,408.67,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,1839 169TH ST,HARTFORD,IN,46324,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7516328-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7740169-00,11-10-2023,11-10-2024,SMOKIN ACES TRUCKING LLC,1865 AUTUMNWOOD DR,STATE COLLEGE,PA,16801,11-10-2023,11-10-2024,12500,0,0,2187.5,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,1865 AUTUMNWOOD DR,HARTFORD,PA,16801,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7740169-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7740169-00,11-10-2023,11-10-2024,SMOKIN ACES TRUCKING LLC,1865 AUTUMNWOOD DR,STATE COLLEGE,PA,16801,11-10-2023,11-10-2024,100,0,0,17.5,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,1865 AUTUMNWOOD DR,HARTFORD,PA,16801,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7740169-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7740169-00,11-10-2023,11-10-2024,SMOKIN ACES TRUCKING LLC,1865 AUTUMNWOOD DR,STATE COLLEGE,PA,16801,11-10-2023,11-10-2024,0,0,0,0,0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0,Occurrence,1,1865 AUTUMNWOOD DR,HARTFORD,PA,16801,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7740169-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
