MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9552477-00,29-08-2023,29-08-2024,CR7 TRANS INC,2611 Apple Tree Way,Gilroy,CA,95020,05-10-2023,29-08-2024,-250.38,0.0,0,-43.82,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,05-10-2023,Cancellation,CN,Primary,0,Occurrence,1,2611 Apple Tree Way,HARTFORD,CA,95020,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9552477-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4124782-00,19-08-2023,19-08-2024,BBT HOTSHOT SERVICES & TRANSPORTATION LLC,22517 GRAN SASSO DR,NEW CANEY,TX,77357,03-10-2023,19-08-2024,-13986,0.0,0,-2447.55,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,03-10-2023,Cancellation,CN,Primary,0,Occurrence,1,22517 GRAN SASSO DR,HARTFORD,TX,77357,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4124782-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4124782-00,19-08-2023,19-08-2024,BBT HOTSHOT SERVICES & TRANSPORTATION LLC,22517 GRAN SASSO DR,NEW CANEY,TX,77357,03-10-2023,19-08-2024,-363.76,0.0,0,-63.66,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,03-10-2023,Cancellation,CN,Primary,0,Occurrence,1,22517 GRAN SASSO DR,HARTFORD,TX,77357,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4124782-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4124782-00,19-08-2023,19-08-2024,BBT HOTSHOT SERVICES & TRANSPORTATION LLC,22517 GRAN SASSO DR,NEW CANEY,TX,77357,03-10-2023,19-08-2024,-158.32,0.0,0,-27.71,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,03-10-2023,Cancellation,CN,Primary,0,Occurrence,1,22517 GRAN SASSO DR,HARTFORD,TX,77357,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4124782-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4124782-00,19-08-2023,19-08-2024,BBT HOTSHOT SERVICES & TRANSPORTATION LLC,22517 GRAN SASSO DR,NEW CANEY,TX,77357,03-10-2023,19-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,03-10-2023,Cancellation,CN,Primary,0,Occurrence,1,22517 GRAN SASSO DR,HARTFORD,TX,77357,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4124782-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7936712-00,11-08-2023,11-08-2024,JLS SHIPPING LLC,2330 SCENIC HWY S STE 816,Snellville,GA,30078,18-10-2023,11-08-2024,4868.05,0.0,0,851.91,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,Endorsement,EN,Primary,0,Occurrence,1,2330 SCENIC HWY S STE 816,HARTFORD,GA,30078,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7936712-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7936712-00,11-08-2023,11-08-2024,JLS SHIPPING LLC,2330 SCENIC HWY S STE 816,Snellville,GA,30078,18-10-2023,11-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,Endorsement,EN,Primary,0,Occurrence,1,2330 SCENIC HWY S STE 816,HARTFORD,GA,30078,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7936712-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7936712-00,11-08-2023,11-08-2024,JLS SHIPPING LLC,2330 SCENIC HWY S STE 816,Snellville,GA,30078,18-10-2023,11-08-2024,-191.61,0.0,0,-33.53,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,Endorsement,EN,Primary,0,Occurrence,1,2330 SCENIC HWY S STE 816,HARTFORD,GA,30078,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7936712-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7936712-00,11-08-2023,11-08-2024,JLS SHIPPING LLC,2330 SCENIC HWY S STE 816,Snellville,GA,30078,18-10-2023,11-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,18-10-2023,Endorsement,EN,Primary,0,Occurrence,1,2330 SCENIC HWY S STE 816,HARTFORD,GA,30078,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7936712-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7010799-00,22-08-2023,22-08-2024,LALANNE LOGISTICS LLC,7726 WINEGARD RD 2ND FLOOR,ORLANDO,FL,32809,11-10-2023,22-08-2024,-11737.97,0.0,0,-2054.14,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,Cancellation,CN,Primary,0,Occurrence,1,7726 WINEGARD RD 2ND FLOOR,HARTFORD,FL,32809,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7010799-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7010799-00,22-08-2023,22-08-2024,LALANNE LOGISTICS LLC,7726 WINEGARD RD 2ND FLOOR,ORLANDO,FL,32809,11-10-2023,22-08-2024,-437.92,0.0,0,-76.64,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,Cancellation,CN,Primary,0,Occurrence,1,7726 WINEGARD RD 2ND FLOOR,HARTFORD,FL,32809,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7010799-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7010799-00,22-08-2023,22-08-2024,LALANNE LOGISTICS LLC,7726 WINEGARD RD 2ND FLOOR,ORLANDO,FL,32809,11-10-2023,22-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,Cancellation,CN,Primary,0,Occurrence,1,7726 WINEGARD RD 2ND FLOOR,HARTFORD,FL,32809,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7010799-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7010799-00,22-08-2023,22-08-2024,LALANNE LOGISTICS LLC,7726 WINEGARD RD 2ND FLOOR,ORLANDO,FL,32809,11-10-2023,22-08-2024,-386.74,0.0,0,-67.68,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,Cancellation,CN,Primary,0,Occurrence,1,7726 WINEGARD RD 2ND FLOOR,HARTFORD,FL,32809,0,0,0,1,0,750000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7010799-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4157383-00,24-08-2023,24-08-2024,THE OILPATCH TRANSPORT LLC,813 Peggy Drive,Whitehouse,TX,75791,23-10-2023,24-08-2024,-7565.77,0.0,0,-1324.01,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Cancellation,CN,Primary,0,Occurrence,1,813 Peggy Drive,HARTFORD,TX,75791,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4157383-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4157383-00,24-08-2023,24-08-2024,THE OILPATCH TRANSPORT LLC,813 Peggy Drive,Whitehouse,TX,75791,23-10-2023,24-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Cancellation,CN,Primary,0,Occurrence,1,813 Peggy Drive,HARTFORD,TX,75791,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4157383-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4157383-00,24-08-2023,24-08-2024,THE OILPATCH TRANSPORT LLC,813 Peggy Drive,Whitehouse,TX,75791,23-10-2023,24-08-2024,-90.33,0.0,0,-15.81,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Cancellation,CN,Primary,0,Occurrence,1,813 Peggy Drive,HARTFORD,TX,75791,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4157383-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-4157383-00,24-08-2023,24-08-2024,THE OILPATCH TRANSPORT LLC,813 Peggy Drive,Whitehouse,TX,75791,23-10-2023,24-08-2024,-721.65,0.0,0,-126.29,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,23-10-2023,Cancellation,CN,Primary,0,Occurrence,1,813 Peggy Drive,HARTFORD,TX,75791,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-4157383-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1113117-00,24-08-2023,24-08-2024,D SPIDER TRANSPORT LLC,216 MADRID AVE,BLOOMSBURG,PA,17815-3143,16-10-2023,24-08-2024," $3,420.76 ",0.0,0,598.63,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,Endorsement,EN,Primary,0,Occurrence,1,216 MADRID AVE,HARTFORD,PA,17815-3143,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1113117-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1113117-00,24-08-2023,24-08-2024,D SPIDER TRANSPORT LLC,216 MADRID AVE,BLOOMSBURG,PA,17815-3143,16-10-2023,24-08-2024, $(85.52),0.0,0,-14.97,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,Endorsement,EN,Primary,0,Occurrence,1,216 MADRID AVE,HARTFORD,PA,17815-3143,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1113117-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1113117-00,24-08-2023,24-08-2024,D SPIDER TRANSPORT LLC,216 MADRID AVE,BLOOMSBURG,PA,17815-3143,16-10-2023,24-08-2024, $-   ,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,Endorsement,EN,Primary,0,Occurrence,1,216 MADRID AVE,HARTFORD,PA,17815-3143,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1113117-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1113117-00,24-08-2023,24-08-2024,D SPIDER TRANSPORT LLC,216 MADRID AVE,BLOOMSBURG,PA,17815-3143,16-10-2023,24-08-2024, $-   ,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,16-10-2023,Endorsement,EN,Primary,0,Occurrence,1,216 MADRID AVE,HARTFORD,PA,17815-3143,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1113117-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1696092-00,09-09-2023,09-09-2024,AMIT SINGH,6850 W OAK  AVE,FRESNO,CA,93722,09-10-2023,09-09-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,09-10-2023,Endorsement,EN,Primary,0,Occurrence,1,6850 W OAK  AVE,HARTFORD,CA,93722,0,0,0,2,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1696092-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8988327-00,28-08-2023,28-08-2024,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,28-08-2023,28-08-2024,-11781.63,0.0,0,-2061.79,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-08-2023,Cancellation,CN,Primary,0,Occurrence,1,6900 Mauna Loa Way,HARTFORD,CA,95219,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8988327-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8988327-00,28-08-2023,28-08-2024,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,28-08-2023,28-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-08-2023,Cancellation,CN,Primary,0,Occurrence,1,6900 Mauna Loa Way,HARTFORD,CA,95219,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8988327-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8988327-00,28-08-2023,28-08-2024,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,28-08-2023,28-08-2024,-17.58,0.0,0,-3.08,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-08-2023,Cancellation,CN,Primary,0,Occurrence,1,6900 Mauna Loa Way,HARTFORD,CA,95219,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8988327-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8988327-00,28-08-2023,28-08-2024,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,28-08-2023,28-08-2024,-197.5,0.0,0,-34.56,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,28-08-2023,Cancellation,CN,Primary,0,Occurrence,1,6900 Mauna Loa Way,HARTFORD,CA,95219,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8988327-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-5292247-00,29-08-2023,29-08-2024,TYCOOL TRANSPORTATION LLC,140 IRONWOOD LN,VALLEJO,CA,94591,29-08-2023,29-08-2024,-9165.81,0.0,0,-1604.02,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,29-08-2023,Cancellation,CN,Primary,0,Occurrence,1,140 IRONWOOD LN,HARTFORD,CA,94591,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-5292247-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-5292247-00,29-08-2023,29-08-2024,TYCOOL TRANSPORTATION LLC,140 IRONWOOD LN,VALLEJO,CA,94591,29-08-2023,29-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,29-08-2023,Cancellation,CN,Primary,0,Occurrence,1,140 IRONWOOD LN,HARTFORD,CA,94591,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-5292247-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
